customer_id,signup_date,initial_plan,acquisition_channel,cac,country
RETAIL-17466,2011-09-01,n/a,paid_search,91.24,United Kingdom
RETAIL-17467,2010-11-01,n/a,referral,44.68,United Kingdom
RETAIL-17468,2010-11-01,n/a,organic,46.88,United Kingdom
RETAIL-17469,2009-12-01,n/a,paid_social,224.69,United Kingdom
RETAIL-17470,2010-07-01,n/a,referral,49.39,United Kingdom
RETAIL-17471,2010-08-01,n/a,organic,49.25,United Kingdom
RETAIL-17472,2010-03-01,n/a,organic,44.52,United Kingdom
RETAIL-17473,2010-09-01,n/a,organic,43.14,United Kingdom
RETAIL-17474,2010-04-01,n/a,organic,42.85,United Kingdom
RETAIL-17475,2011-09-01,n/a,referral,45.38,United Kingdom
RETAIL-17476,2009-12-01,n/a,organic,38.75,United Kingdom
RETAIL-17477,2010-03-01,n/a,organic,41.68,United Kingdom
RETAIL-17478,2010-03-01,n/a,paid_search,140.52,United Kingdom
RETAIL-17479,2010-03-01,n/a,organic,39.14,United Kingdom
RETAIL-17480,2010-09-01,n/a,organic,42.18,United Kingdom
RETAIL-17481,2011-09-01,n/a,organic,29.88,United Kingdom
RETAIL-17482,2010-05-01,n/a,organic,32.93,United Kingdom
RETAIL-17483,2010-10-01,n/a,organic,44.53,United Kingdom
RETAIL-17484,2010-03-01,n/a,paid_search,136.78,United Kingdom
RETAIL-17485,2009-12-01,n/a,paid_social,157.64,United Kingdom
RETAIL-17486,2011-03-01,n/a,paid_social,313.03,United Kingdom
RETAIL-17487,2009-12-01,n/a,referral,66.45,United Kingdom
RETAIL-17488,2010-03-01,n/a,paid_search,165.57,United Kingdom
RETAIL-17489,2011-05-01,n/a,paid_search,138.96,United Kingdom
RETAIL-17490,2010-05-01,n/a,paid_search,107.46,United Kingdom
RETAIL-17491,2010-04-01,n/a,paid_social,195.86,United Kingdom
RETAIL-17492,2010-07-01,n/a,referral,65.01,United Kingdom
RETAIL-17493,2010-11-01,n/a,paid_search,135.03,United Kingdom
RETAIL-17494,2010-07-01,n/a,referral,64.37,United Kingdom
RETAIL-17495,2010-11-01,n/a,paid_search,113.49,United Kingdom
RETAIL-17496,2010-01-01,n/a,paid_search,120.11,United Kingdom
RETAIL-17497,2010-04-01,n/a,organic,35.75,United Kingdom
RETAIL-17498,2011-09-01,n/a,paid_social,223.13,United Kingdom
RETAIL-17499,2010-05-01,n/a,organic,15.65,United Kingdom
RETAIL-17500,2011-11-01,n/a,referral,56.8,United Kingdom
RETAIL-17501,2011-05-01,n/a,paid_search,141.08,United Kingdom
RETAIL-17502,2011-11-01,n/a,paid_social,203.07,United Kingdom
RETAIL-17503,2011-11-01,n/a,organic,40.23,United Kingdom
RETAIL-17504,2010-02-01,n/a,paid_search,127.7,United Kingdom
RETAIL-17505,2010-04-01,n/a,referral,53.42,United Kingdom
RETAIL-17506,2011-09-01,n/a,organic,16.94,United Kingdom
RETAIL-17507,2011-02-01,n/a,referral,90.18,United Kingdom
RETAIL-17508,2009-12-01,n/a,paid_search,147.14,Greece
RETAIL-17509,2011-10-01,n/a,organic,57.49,United Kingdom
RETAIL-17510,2010-10-01,n/a,paid_social,202.57,United Kingdom
RETAIL-17511,2009-12-01,n/a,organic,45.98,United Kingdom
RETAIL-17512,2009-12-01,n/a,organic,45.52,United Kingdom
RETAIL-17513,2010-08-01,n/a,referral,31.6,United Kingdom
RETAIL-17514,2010-02-01,n/a,organic,32.63,United Kingdom
RETAIL-17515,2010-06-01,n/a,paid_social,233.72,United Kingdom
RETAIL-17516,2010-11-01,n/a,paid_social,201.75,United Kingdom
RETAIL-17517,2011-02-01,n/a,paid_social,204.63,United Kingdom
RETAIL-17518,2010-03-01,n/a,organic,28.17,United Kingdom
RETAIL-17519,2009-12-01,n/a,paid_social,171.38,United Kingdom
RETAIL-17520,2011-10-01,n/a,referral,77.49,United Kingdom
RETAIL-17521,2010-10-01,n/a,organic,37.0,United Kingdom
RETAIL-17522,2011-05-01,n/a,paid_search,101.19,United Kingdom
RETAIL-17523,2011-11-01,n/a,organic,39.24,United Kingdom
RETAIL-17524,2010-09-01,n/a,organic,31.63,United Kingdom
RETAIL-17525,2010-10-01,n/a,paid_social,187.27,United Kingdom
RETAIL-17526,2009-12-01,n/a,referral,64.85,United Kingdom
RETAIL-17527,2011-05-01,n/a,paid_search,199.35,United Kingdom
RETAIL-17528,2011-09-01,n/a,referral,60.58,United Kingdom
RETAIL-17529,2010-01-01,n/a,organic,40.58,United Kingdom
RETAIL-17530,2009-12-01,n/a,referral,51.91,United Kingdom
RETAIL-17531,2009-12-01,n/a,organic,45.67,United Kingdom
RETAIL-17532,2010-11-01,n/a,organic,44.83,United Kingdom
RETAIL-17533,2010-10-01,n/a,organic,29.06,United Kingdom
RETAIL-17534,2010-02-01,n/a,referral,56.26,United Kingdom
RETAIL-17535,2011-03-01,n/a,organic,18.25,United Kingdom
RETAIL-17536,2010-01-01,n/a,referral,41.75,United Kingdom
RETAIL-17537,2011-02-01,n/a,paid_social,178.67,United Kingdom
RETAIL-17538,2011-11-01,n/a,paid_social,282.63,United Kingdom
RETAIL-17539,2009-12-01,n/a,paid_search,172.25,United Kingdom
RETAIL-17540,2010-04-01,n/a,organic,39.1,United Kingdom
RETAIL-17541,2010-07-01,n/a,paid_search,158.35,United Kingdom
RETAIL-17542,2010-03-01,n/a,paid_search,106.93,United Kingdom
RETAIL-17543,2010-06-01,n/a,referral,38.73,United Kingdom
RETAIL-17544,2010-11-01,n/a,organic,32.73,United Kingdom
RETAIL-17545,2010-05-01,n/a,organic,43.37,United Kingdom
RETAIL-17546,2010-06-01,n/a,referral,57.87,United Kingdom
RETAIL-17547,2010-02-01,n/a,organic,54.85,United Kingdom
RETAIL-17548,2010-11-01,n/a,paid_social,172.88,United Kingdom
RETAIL-17549,2011-10-01,n/a,referral,34.71,United Kingdom
RETAIL-17550,2010-02-01,n/a,paid_search,84.82,United Kingdom
RETAIL-17551,2010-12-01,n/a,paid_social,181.99,United Kingdom
RETAIL-17552,2010-03-01,n/a,paid_search,117.93,United Kingdom
RETAIL-17553,2010-04-01,n/a,organic,54.84,United Kingdom
RETAIL-17554,2011-07-01,n/a,referral,72.14,United Kingdom
RETAIL-17555,2010-05-01,n/a,paid_social,226.3,United Kingdom
RETAIL-17556,2010-11-01,n/a,organic,41.84,United Kingdom
RETAIL-17557,2009-12-01,n/a,organic,49.74,United Kingdom
RETAIL-17558,2010-11-01,n/a,paid_search,134.06,United Kingdom
RETAIL-17559,2010-07-01,n/a,paid_social,269.52,United Kingdom
RETAIL-17560,2010-02-01,n/a,paid_social,160.26,United Kingdom
RETAIL-17561,2009-12-01,n/a,paid_search,197.04,United Kingdom
RETAIL-17562,2011-06-01,n/a,paid_search,173.4,United Kingdom
RETAIL-17563,2010-04-01,n/a,referral,76.28,United Kingdom
RETAIL-17564,2011-09-01,n/a,organic,54.87,United Kingdom
RETAIL-17565,2010-05-01,n/a,paid_search,126.57,United Kingdom
RETAIL-17566,2011-11-01,n/a,organic,39.54,United Kingdom
RETAIL-17567,2010-09-01,n/a,paid_search,170.88,United Kingdom
RETAIL-17568,2010-03-01,n/a,organic,41.72,United Kingdom
RETAIL-17569,2011-01-01,n/a,organic,47.28,United Kingdom
RETAIL-17570,2010-11-01,n/a,paid_social,165.32,United Kingdom
RETAIL-17571,2010-06-01,n/a,organic,38.77,United Kingdom
RETAIL-17572,2009-12-01,n/a,paid_search,171.28,United Kingdom
RETAIL-17573,2011-09-01,n/a,organic,34.33,United Kingdom
RETAIL-17574,2011-04-01,n/a,paid_social,223.88,United Kingdom
RETAIL-17575,2010-02-01,n/a,organic,31.94,United Kingdom
RETAIL-17576,2009-12-01,n/a,paid_search,140.4,United Kingdom
RETAIL-17577,2010-02-01,n/a,paid_social,231.31,United Kingdom
RETAIL-17578,2010-06-01,n/a,organic,39.19,United Kingdom
RETAIL-17579,2010-05-01,n/a,organic,33.18,United Kingdom
RETAIL-17580,2010-10-01,n/a,organic,46.78,United Kingdom
RETAIL-17581,2009-12-01,n/a,organic,35.96,United Kingdom
RETAIL-17582,2010-03-01,n/a,paid_search,171.1,United Kingdom
RETAIL-17583,2010-05-01,n/a,referral,20.0,United Kingdom
RETAIL-17584,2010-01-01,n/a,paid_social,169.95,United Kingdom
RETAIL-17585,2010-08-01,n/a,paid_search,148.44,United Kingdom
RETAIL-17586,2010-03-01,n/a,paid_search,123.25,United Kingdom
RETAIL-17587,2010-03-01,n/a,organic,53.16,United Kingdom
RETAIL-17588,2010-03-01,n/a,organic,50.75,United Kingdom
RETAIL-17589,2010-03-01,n/a,paid_social,156.45,United Kingdom
RETAIL-17590,2011-10-01,n/a,paid_social,185.83,United Kingdom
RETAIL-17591,2010-01-01,n/a,referral,36.26,United Kingdom
RETAIL-17592,2009-12-01,n/a,paid_search,109.96,United Kingdom
RETAIL-17593,2009-12-01,n/a,paid_search,136.86,United Kingdom
RETAIL-17594,2010-04-01,n/a,organic,27.31,United Kingdom
RETAIL-17595,2011-11-01,n/a,organic,49.51,United Kingdom
RETAIL-17596,2009-12-01,n/a,paid_search,165.5,United Kingdom
RETAIL-17597,2010-05-01,n/a,paid_social,245.61,United Kingdom
RETAIL-17598,2010-11-01,n/a,paid_social,217.93,United Kingdom
RETAIL-17599,2010-08-01,n/a,referral,63.64,United Kingdom
RETAIL-17600,2011-11-01,n/a,organic,35.32,United Kingdom
RETAIL-17601,2010-11-01,n/a,referral,62.74,United Kingdom
RETAIL-17602,2010-03-01,n/a,organic,52.29,United Kingdom
RETAIL-17603,2009-12-01,n/a,paid_social,245.51,United Kingdom
RETAIL-17604,2010-01-01,n/a,referral,61.23,United Kingdom
RETAIL-17605,2010-04-01,n/a,paid_social,215.68,United Kingdom
RETAIL-17606,2009-12-01,n/a,organic,44.1,United Kingdom
RETAIL-17607,2010-11-01,n/a,paid_social,218.26,United Kingdom
RETAIL-17608,2010-04-01,n/a,referral,65.89,United Kingdom
RETAIL-17609,2010-04-01,n/a,paid_social,240.88,United Kingdom
RETAIL-17610,2009-12-01,n/a,paid_search,105.35,United Kingdom
RETAIL-17611,2009-12-01,n/a,paid_search,98.82,United Kingdom
RETAIL-17612,2009-12-01,n/a,organic,38.76,United Kingdom
RETAIL-17613,2011-02-01,n/a,organic,45.63,United Kingdom
RETAIL-17614,2011-10-01,n/a,referral,70.77,United Kingdom
RETAIL-17615,2010-08-01,n/a,paid_social,215.24,United Kingdom
RETAIL-17616,2010-09-01,n/a,paid_social,227.64,United Kingdom
RETAIL-17617,2010-05-01,n/a,paid_search,154.05,United Kingdom
RETAIL-17618,2010-01-01,n/a,paid_search,70.54,United Kingdom
RETAIL-17619,2011-01-01,n/a,organic,33.89,United Kingdom
RETAIL-17620,2011-10-01,n/a,paid_social,187.46,United Kingdom
RETAIL-17621,2010-10-01,n/a,paid_search,186.59,United Kingdom
RETAIL-17622,2010-04-01,n/a,paid_search,128.75,United Kingdom
RETAIL-17623,2009-12-01,n/a,paid_social,198.36,United Kingdom
RETAIL-17624,2009-12-01,n/a,organic,42.36,United Kingdom
RETAIL-17625,2009-12-01,n/a,paid_search,158.73,United Kingdom
RETAIL-17626,2010-04-01,n/a,paid_search,187.53,United Kingdom
RETAIL-17627,2009-12-01,n/a,paid_search,102.91,United Kingdom
RETAIL-17628,2011-09-01,n/a,organic,42.9,United Kingdom
RETAIL-17629,2010-10-01,n/a,paid_search,113.14,United Kingdom
RETAIL-17630,2011-04-01,n/a,paid_social,235.75,United Kingdom
RETAIL-17631,2009-12-01,n/a,paid_search,197.31,United Kingdom
RETAIL-17632,2009-12-01,n/a,organic,37.83,United Kingdom
RETAIL-17633,2010-11-01,n/a,paid_social,210.95,United Kingdom
RETAIL-17634,2011-01-01,n/a,organic,42.93,United Kingdom
RETAIL-17635,2010-04-01,n/a,organic,29.71,United Kingdom
RETAIL-17636,2011-11-01,n/a,paid_social,193.17,United Kingdom
RETAIL-17637,2011-08-01,n/a,paid_search,132.72,United Kingdom
RETAIL-17638,2009-12-01,n/a,referral,72.56,United Kingdom
RETAIL-17639,2010-08-01,n/a,paid_social,242.34,United Kingdom
RETAIL-17640,2010-03-01,n/a,paid_search,136.73,United Kingdom
RETAIL-17641,2009-12-01,n/a,organic,44.57,United Kingdom
RETAIL-17642,2009-12-01,n/a,organic,27.7,United Kingdom
RETAIL-17643,2010-07-01,n/a,paid_social,238.45,United Kingdom
RETAIL-17644,2010-02-01,n/a,paid_social,219.06,United Kingdom
RETAIL-17645,2009-12-01,n/a,organic,45.2,United Kingdom
RETAIL-17646,2009-12-01,n/a,referral,86.42,United Kingdom
RETAIL-17647,2010-02-01,n/a,paid_search,145.81,United Kingdom
RETAIL-17648,2010-11-01,n/a,referral,59.98,United Kingdom
RETAIL-17649,2010-08-01,n/a,organic,43.77,United Kingdom
RETAIL-17650,2011-11-01,n/a,referral,72.54,United Kingdom
RETAIL-17651,2010-07-01,n/a,paid_social,192.75,United Kingdom
RETAIL-17652,2011-03-01,n/a,paid_search,167.01,United Kingdom
RETAIL-17653,2011-08-01,n/a,organic,46.03,United Kingdom
RETAIL-17654,2011-03-01,n/a,paid_social,250.69,United Kingdom
RETAIL-17655,2010-10-01,n/a,paid_search,173.88,United Kingdom
RETAIL-17656,2011-08-01,n/a,organic,33.97,United Kingdom
RETAIL-17657,2010-10-01,n/a,organic,68.22,United Kingdom
RETAIL-17658,2011-05-01,n/a,organic,37.15,United Kingdom
RETAIL-17659,2010-11-01,n/a,referral,35.24,United Kingdom
RETAIL-17660,2009-12-01,n/a,referral,57.62,United Kingdom
RETAIL-17661,2010-03-01,n/a,organic,40.76,United Kingdom
RETAIL-17662,2009-12-01,n/a,paid_social,306.68,United Kingdom
RETAIL-17663,2009-12-01,n/a,paid_search,142.81,United Kingdom
RETAIL-17664,2010-03-01,n/a,referral,41.3,United Kingdom
RETAIL-17665,2010-08-01,n/a,paid_social,190.52,United Kingdom
RETAIL-17666,2010-06-01,n/a,paid_search,131.43,United Kingdom
RETAIL-17667,2010-02-01,n/a,paid_social,165.34,United Kingdom
RETAIL-17668,2011-11-01,n/a,paid_social,191.99,United Kingdom
RETAIL-17669,2010-04-01,n/a,paid_search,139.07,United Kingdom
RETAIL-17670,2011-04-01,n/a,paid_search,147.75,United Kingdom
RETAIL-17671,2010-11-01,n/a,paid_search,173.48,United Kingdom
RETAIL-17672,2010-01-01,n/a,paid_search,143.46,United Kingdom
RETAIL-17673,2010-03-01,n/a,paid_social,186.6,United Kingdom
RETAIL-17674,2010-12-01,n/a,referral,80.49,United Kingdom
RETAIL-17675,2009-12-01,n/a,referral,94.62,United Kingdom
RETAIL-17676,2010-03-01,n/a,organic,32.14,United Kingdom
RETAIL-17677,2009-12-01,n/a,paid_social,175.01,United Kingdom
RETAIL-17678,2010-04-01,n/a,paid_social,177.86,United Kingdom
RETAIL-17679,2009-12-01,n/a,referral,67.73,United Kingdom
RETAIL-17680,2010-07-01,n/a,referral,40.1,United Kingdom
RETAIL-17681,2009-12-01,n/a,organic,52.96,United Kingdom
RETAIL-17682,2010-03-01,n/a,paid_social,248.91,United Kingdom
RETAIL-17683,2010-06-01,n/a,paid_search,186.53,United Kingdom
RETAIL-17684,2011-10-01,n/a,paid_social,249.31,United Kingdom
RETAIL-17685,2010-02-01,n/a,paid_search,118.06,United Kingdom
RETAIL-17686,2010-06-01,n/a,referral,57.92,United Kingdom
RETAIL-17687,2010-10-01,n/a,paid_search,153.6,United Kingdom
RETAIL-17688,2010-11-01,n/a,paid_social,271.03,United Kingdom
RETAIL-17689,2010-08-01,n/a,paid_social,245.34,United Kingdom
RETAIL-17690,2010-02-01,n/a,referral,60.05,United Kingdom
RETAIL-17691,2010-06-01,n/a,referral,62.59,United Kingdom
RETAIL-17692,2010-06-01,n/a,paid_social,202.49,United Kingdom
RETAIL-17693,2011-07-01,n/a,referral,75.95,United Kingdom
RETAIL-17694,2010-05-01,n/a,paid_social,257.16,United Kingdom
RETAIL-17695,2010-01-01,n/a,referral,73.93,United Kingdom
RETAIL-17696,2009-12-01,n/a,paid_social,197.79,United Kingdom
RETAIL-17697,2011-04-01,n/a,organic,34.86,United Kingdom
RETAIL-17698,2011-03-01,n/a,organic,48.81,United Kingdom
RETAIL-17699,2010-05-01,n/a,organic,30.37,United Kingdom
RETAIL-17700,2009-12-01,n/a,referral,20.0,United Kingdom
RETAIL-17701,2011-04-01,n/a,referral,80.12,United Kingdom
RETAIL-17702,2010-11-01,n/a,paid_social,207.02,United Kingdom
RETAIL-17703,2010-10-01,n/a,paid_social,178.12,United Kingdom
RETAIL-17704,2011-04-01,n/a,organic,42.32,United Kingdom
RETAIL-17705,2010-05-01,n/a,paid_social,262.09,United Kingdom
RETAIL-17706,2010-01-01,n/a,referral,52.18,United Kingdom
RETAIL-17707,2009-12-01,n/a,paid_social,254.52,United Kingdom
RETAIL-17708,2010-10-01,n/a,referral,51.24,United Kingdom
RETAIL-17709,2010-04-01,n/a,paid_search,184.89,United Kingdom
RETAIL-17710,2010-10-01,n/a,organic,35.85,United Kingdom
RETAIL-17711,2011-02-01,n/a,referral,80.88,United Kingdom
RETAIL-17712,2011-10-01,n/a,referral,55.63,United Kingdom
RETAIL-17713,2010-06-01,n/a,organic,48.24,United Kingdom
RETAIL-17714,2010-07-01,n/a,referral,39.08,United Kingdom
RETAIL-17715,2010-04-01,n/a,referral,39.75,United Kingdom
RETAIL-17716,2009-12-01,n/a,referral,60.5,United Kingdom
RETAIL-17717,2010-10-01,n/a,referral,73.25,United Kingdom
RETAIL-17718,2010-03-01,n/a,paid_search,172.92,United Kingdom
RETAIL-17719,2011-03-01,n/a,paid_social,202.92,United Kingdom
RETAIL-17720,2010-05-01,n/a,paid_social,208.27,United Kingdom
RETAIL-17721,2010-02-01,n/a,paid_search,148.5,United Kingdom
RETAIL-17722,2010-11-01,n/a,organic,36.63,United Kingdom
RETAIL-17723,2010-11-01,n/a,paid_search,117.43,United Kingdom
RETAIL-17724,2011-07-01,n/a,referral,82.16,United Kingdom
RETAIL-17725,2011-03-01,n/a,organic,31.2,United Kingdom
RETAIL-17726,2010-01-01,n/a,referral,57.08,United Kingdom
RETAIL-17727,2011-11-01,n/a,organic,43.71,United Kingdom
RETAIL-17728,2010-09-01,n/a,referral,52.62,United Kingdom
RETAIL-17729,2010-04-01,n/a,organic,28.08,United Kingdom
RETAIL-17730,2010-04-01,n/a,referral,83.99,United Kingdom
RETAIL-17731,2010-02-01,n/a,referral,52.78,United Kingdom
RETAIL-17732,2010-08-01,n/a,organic,30.34,United Kingdom
RETAIL-17733,2011-03-01,n/a,organic,46.73,United Kingdom
RETAIL-17734,2010-03-01,n/a,paid_social,220.36,United Kingdom
RETAIL-17735,2010-07-01,n/a,paid_search,121.79,United Kingdom
RETAIL-17736,2011-08-01,n/a,organic,21.67,United Kingdom
RETAIL-17737,2011-10-01,n/a,paid_search,136.0,United Kingdom
RETAIL-17738,2010-03-01,n/a,paid_search,147.94,United Kingdom
RETAIL-17739,2009-12-01,n/a,organic,46.66,United Kingdom
RETAIL-17740,2010-01-01,n/a,referral,81.52,United Kingdom
RETAIL-17741,2010-05-01,n/a,organic,35.66,United Kingdom
RETAIL-17742,2009-12-01,n/a,referral,63.17,United Kingdom
RETAIL-17743,2010-09-01,n/a,paid_social,226.15,United Kingdom
RETAIL-17744,2010-11-01,n/a,organic,30.78,United Kingdom
RETAIL-17745,2010-06-01,n/a,organic,41.79,United Kingdom
RETAIL-17746,2010-04-01,n/a,organic,45.48,United Kingdom
RETAIL-17747,2011-08-01,n/a,paid_search,133.63,United Kingdom
RETAIL-17748,2010-06-01,n/a,organic,33.95,United Kingdom
RETAIL-17749,2010-06-01,n/a,referral,63.21,United Kingdom
RETAIL-17750,2011-06-01,n/a,paid_social,248.67,United Kingdom
RETAIL-17751,2010-10-01,n/a,paid_search,102.78,United Kingdom
RETAIL-17752,2010-12-01,n/a,paid_search,121.13,United Kingdom
RETAIL-17753,2010-01-01,n/a,organic,37.83,United Kingdom
RETAIL-17754,2009-12-01,n/a,referral,56.12,United Kingdom
RETAIL-17755,2010-10-01,n/a,organic,47.1,United Kingdom
RETAIL-17756,2010-11-01,n/a,referral,64.11,United Kingdom
RETAIL-17757,2010-01-01,n/a,organic,46.65,United Kingdom
RETAIL-17758,2010-05-01,n/a,organic,39.04,United Kingdom
RETAIL-17759,2010-05-01,n/a,paid_social,221.42,United Kingdom
RETAIL-17760,2010-02-01,n/a,paid_social,233.11,United Kingdom
RETAIL-17761,2011-11-01,n/a,organic,32.24,United Kingdom
RETAIL-17762,2010-09-01,n/a,paid_social,166.59,United Kingdom
RETAIL-17763,2010-02-01,n/a,organic,30.58,United Kingdom
RETAIL-17764,2009-12-01,n/a,referral,52.69,United Kingdom
RETAIL-17765,2010-09-01,n/a,paid_social,208.53,United Kingdom
RETAIL-17766,2010-11-01,n/a,paid_social,156.32,United Kingdom
RETAIL-17767,2010-10-01,n/a,referral,49.47,United Kingdom
RETAIL-17768,2009-12-01,n/a,paid_search,153.23,United Kingdom
RETAIL-17769,2010-01-01,n/a,referral,57.63,United Kingdom
RETAIL-17770,2011-03-01,n/a,paid_social,281.45,United Kingdom
RETAIL-17771,2010-04-01,n/a,referral,49.9,United Kingdom
RETAIL-17772,2010-11-01,n/a,organic,33.91,United Kingdom
RETAIL-17773,2010-01-01,n/a,organic,45.99,United Kingdom
RETAIL-17774,2010-02-01,n/a,paid_search,161.35,United Kingdom
RETAIL-17775,2011-03-01,n/a,paid_search,104.23,United Kingdom
RETAIL-17776,2009-12-01,n/a,paid_social,267.87,United Kingdom
RETAIL-17777,2011-08-01,n/a,organic,45.03,United Kingdom
RETAIL-17778,2010-02-01,n/a,paid_social,244.08,United Kingdom
RETAIL-17779,2011-07-01,n/a,paid_social,257.91,United Kingdom
RETAIL-17780,2010-01-01,n/a,paid_search,130.69,United Kingdom
RETAIL-17781,2011-03-01,n/a,organic,42.45,United Kingdom
RETAIL-17782,2010-11-01,n/a,organic,52.75,United Kingdom
RETAIL-17783,2010-07-01,n/a,organic,36.75,United Kingdom
RETAIL-17784,2010-06-01,n/a,referral,64.22,United Kingdom
RETAIL-17785,2010-05-01,n/a,paid_search,97.22,United Kingdom
RETAIL-17786,2011-01-01,n/a,organic,36.01,United Kingdom
RETAIL-17787,2010-12-01,n/a,referral,60.94,United Kingdom
RETAIL-17788,2011-08-01,n/a,organic,35.97,United Kingdom
RETAIL-17789,2010-02-01,n/a,paid_search,125.59,United Kingdom
RETAIL-17790,2010-06-01,n/a,organic,57.69,United Kingdom
RETAIL-17791,2011-11-01,n/a,paid_search,230.56,United Kingdom
RETAIL-17792,2010-08-01,n/a,paid_search,141.63,United Kingdom
RETAIL-17793,2011-11-01,n/a,organic,20.18,United Kingdom
RETAIL-17794,2010-01-01,n/a,paid_search,131.17,United Kingdom
RETAIL-17795,2011-03-01,n/a,referral,55.72,United Kingdom
RETAIL-17796,2010-10-01,n/a,referral,56.66,United Kingdom
RETAIL-17797,2009-12-01,n/a,paid_search,124.95,United Kingdom
RETAIL-17798,2010-05-01,n/a,organic,42.38,United Kingdom
RETAIL-17799,2009-12-01,n/a,referral,56.23,United Kingdom
RETAIL-17800,2011-01-01,n/a,paid_search,109.07,United Kingdom
RETAIL-17801,2010-01-01,n/a,paid_social,289.16,United Kingdom
RETAIL-17802,2009-12-01,n/a,paid_social,251.89,United Kingdom
RETAIL-17803,2010-11-01,n/a,paid_search,92.49,United Kingdom
RETAIL-17804,2009-12-01,n/a,paid_social,163.29,United Kingdom
RETAIL-17805,2010-04-01,n/a,organic,43.86,United Kingdom
RETAIL-17806,2011-11-01,n/a,paid_social,211.77,United Kingdom
RETAIL-17807,2010-01-01,n/a,organic,40.23,United Kingdom
RETAIL-17808,2010-05-01,n/a,paid_social,136.61,United Kingdom
RETAIL-17809,2009-12-01,n/a,paid_search,138.92,United Kingdom
RETAIL-17810,2010-01-01,n/a,referral,85.74,United Kingdom
RETAIL-17811,2010-09-01,n/a,paid_search,132.94,United Kingdom
RETAIL-17812,2010-06-01,n/a,paid_social,190.48,United Kingdom
RETAIL-17813,2011-09-01,n/a,organic,61.72,United Kingdom
RETAIL-17814,2010-10-01,n/a,paid_search,177.77,United Kingdom
RETAIL-17815,2010-11-01,n/a,organic,50.73,United Kingdom
RETAIL-17816,2009-12-01,n/a,paid_search,98.17,United Kingdom
RETAIL-17817,2010-10-01,n/a,organic,46.96,United Kingdom
RETAIL-17818,2009-12-01,n/a,paid_search,151.13,United Kingdom
RETAIL-17819,2009-12-01,n/a,organic,31.2,United Kingdom
RETAIL-17820,2010-11-01,n/a,referral,59.52,United Kingdom
RETAIL-17821,2010-10-01,n/a,paid_social,175.44,United Kingdom
RETAIL-17822,2010-05-01,n/a,referral,50.75,United Kingdom
RETAIL-17823,2010-10-01,n/a,paid_social,218.66,United Kingdom
